null,349897954,4.221460,8.829816,0.203214,-0.232129
null,349897968,3.951092,9.030929,0.207193,-0.200364
null,349897981,3.963641,8.906430,0.191203,-0.024740
null,349897985,4.025655,8.896853,0.117474,0.020464
null,349898019,3.999312,8.887277,0.079744,-0.040012
null,349898033,4.086335,9.165004,0.148982,-0.189979
null,349898039,4.187431,8.810662,0.108233,-0.507324
null,349898053,3.892286,8.408437,0.408182,-0.309709
null,349898061,3.586639,8.609550,1.016880,0.663400
null,349898068,3.918599,9.605537,0.332153,0.607811
null,349898078,3.944354,9.174581,0.147562,0.400422
null,349898082,3.834193,8.973468,0.315749,0.201586
null,349898088,4.102117,9.050082,0.457799,0.090713
null,349898093,4.222981,9.002198,0.601228,-0.038485
null,349898108,4.107367,8.954314,0.550380,-0.152411
null,349898116,4.017559,9.011775,0.398169,-0.125227
null,349898125,4.022407,9.011775,0.289378,-0.008552
null,349898130,4.230846,9.107543,0.374376,-0.010996
null,349898138,4.288496,9.136273,0.498587,0.094684
null,349898144,4.222112,9.145850,0.574113,0.221744
null,349898149,4.231172,9.050082,0.574855,0.330478
null,349898155,4.368168,9.165004,0.598828,0.437990
null,349898160,4.471723,9.165004,0.818312,0.602924
null,349898167,4.418179,8.973468,0.983998,0.628580
null,349898172,4.326184,8.992621,0.937172,0.518319
null,349898182,4.096870,8.734048,0.704891,0.462425
null,349898195,4.032666,8.619126,0.599784,0.320399
null,349898199,4.120977,8.513782,0.620835,0.125838
null,349898205,4.203705,8.370130,0.832613,-0.027794
null,349898214,4.186554,8.657434,1.014878,-0.102625
null,349898223,4.244762,8.341399,0.806059,-0.214414
null,349898242,4.456252,8.111555,0.436710,-0.298102
null,349898251,4.590498,8.408437,0.308895,-0.282525
null,349898267,4.274390,8.571242,0.291098,-0.174402
null,349898271,4.221884,8.848969,0.591994,-0.100487
null,349898274,3.967827,9.433155,1.028370,0.089492
null,349898278,3.724442,9.538500,1.170084,-0.112705
null,349898285,2.957016,8.829816,0.752124,-0.607200
null,349898287,4.220058,7.345411,0.815093,-0.738842
null,349898288,6.912412,7.441179,0.957381,-0.164323
null,349898296,5.452265,8.178593,0.171417,-0.200669
null,349898303,4.233794,8.283937,1.035514,-0.257480
null,349898305,4.578605,8.322245,0.797124,0.177151
null,349898315,4.241563,8.504205,0.729645,0.843910
null,349898344,3.803452,7.517793,0.763304,0.672563
null,349898351,4.095829,8.561666,0.809543,0.105680
null,349898358,3.792186,8.485051,1.039565,0.080940
null,349898371,3.844167,8.331821,0.919720,0.297491
null,349898375,3.846313,8.121132,1.136079,0.561385
null,349898380,3.534763,7.603985,1.400571,0.653320
null,349898400,3.764124,8.063671,1.747535,0.609033
null,349898403,3.693930,7.680599,1.529182,0.732427
null,349898406,3.547014,7.144298,1.084357,0.833526
null,349898417,3.923126,6.780379,0.648631,1.212873
null,349898420,3.834611,7.067683,1.042570,1.519222
null,349898423,3.842210,7.201759,1.676769,1.680490
null,349898427,3.810137,6.991069,2.417248,2.101987
null,349898431,4.032290,6.004658,2.821834,2.720794
null,349898435,4.959723,4.788404,3.226432,3.078761
null,349898439,5.925653,4.491522,3.138172,3.091589
null,349898443,6.646476,5.956774,3.192863,2.622750
null,349898447,7.008993,8.868123,3.176455,2.213776
null,349898451,6.657479,9.461885,2.668337,2.477364
null,349898455,6.082026,9.404425,2.232639,2.745534
null,349898461,6.012869,9.385271,2.876812,3.211318
null,349898473,6.937998,10.160992,3.863926,3.754683
null,349898477,8.545442,11.674128,4.001373,3.827376
null,349898487,9.776462,12.038046,2.904398,3.623958
null,349898496,10.875956,11.386824,1.406099,3.629150
null,349898501,12.090118,11.195287,1.086415,3.569286
null,349898513,12.883720,10.237606,0.884941,3.168253
null,349898519,12.788677,8.848969,0.866395,2.871677
null,349898524,11.928123,7.776367,1.035620,2.777910
null,349898528,10.900880,6.617573,1.279728,2.612060
null,349898542,10.085378,5.784391,1.931506,2.260201
null,349898543,9.958171,4.146757,1.599851,1.835650
null,349898549,9.850923,4.070143,0.788449,1.518306
null,349898550,9.868299,2.738967,0.593042,1.287398
null,349898553,9.040831,3.830723,0.680091,1.445918
null,349898554,9.365985,2.748544,0.615136,1.547016
null,349898555,9.088829,2.212242,0.521321,1.372920
null,349898556,8.306499,4.376601,0.840743,1.456608
null,349898560,7.046929,5.027823,0.733946,1.357343
null,349898562,5.689784,5.008670,0.682176,1.197907
null,349898566,4.977895,5.142745,0.252252,1.163698
null,349898568,5.186705,4.826711,0.190524,0.878730
null,349898597,6.895733,5.832275,0.418788,0.710742
null,349898614,7.317338,5.564125,0.297429,0.735787
null,349898618,7.774492,5.305551,0.847782,0.762971
null,349898626,7.323409,4.309563,1.396513,0.757778
null,349898655,6.281991,3.734955,1.761435,0.591623
null,349898661,6.157939,2.987964,1.863748,0.316428
null,349898662,8.520506,3.888184,1.866938,0.279471
null,349898664,9.377136,3.179500,1.616582,0.540310
null,349898676,9.530598,1.369483,1.387072,0.532369
null,349898679,9.268157,0.316035,1.441754,0.317650
null,349898682,8.276667,0.641646,1.475098,0.029016
null,349898685,9.357246,3.543418,1.580798,-0.020769
null,349898700,11.074739,4.903325,1.698705,-0.080023
null,349898704,11.444609,1.905785,1.036317,-0.076969
null,349898708,11.276441,0.593762,0.850733,-0.014355
null,349898714,9.396077,-0.430956,1.288566,0.112094
null,349898715,9.840209,-0.296881,1.193760,0.035430
null,349898724,10.928593,0.948104,0.873355,0.131336
null,349898727,11.471016,0.660800,0.597854,0.413556
null,349898729,10.969061,-0.181959,0.568346,0.296881
null,349898738,10.607095,-0.268151,0.672563,0.160047
null,349898744,10.392932,-0.220267,0.721828,-0.081245
null,349898747,11.423401,-0.689530,1.123236,-0.592539
null,349898752,11.696748,-0.890643,1.681321,-0.459065
null,349898755,11.208988,-0.239420,2.348480,-0.307876
null,349898758,10.403238,0.995988,2.932035,-0.618806
null,349898759,9.913013,1.675941,3.140826,-1.251052
null,349898767,9.060677,2.097321,3.293405,-2.041512
null,349898779,9.396132,2.250550,3.560582,-2.607478
null,349898781,9.559443,3.562572,3.585386,-3.229950
null,349898782,8.479082,4.960786,3.352239,-3.306919
null,349898784,8.140043,5.114015,3.287261,-3.296534
null,349898792,7.246777,5.679047,1.724586,-3.158784
null,349898796,6.592684,5.822699,1.322942,-3.271489
null,349898798,6.312692,5.650316,1.233723,-3.101974
null,349898804,6.525524,6.052542,1.901637,-2.672230
null,349898807,6.317216,6.914454,2.119087,-2.169183
null,349898822,5.703179,7.460332,1.944979,-1.987145
null,349898824,5.214587,7.460332,1.598865,-1.903456
null,349898827,5.596790,7.805098,1.250358,-1.623985
null,349898828,5.276273,7.642292,1.091981,-1.441947
null,349898841,5.456671,7.671022,0.917856,-1.267851
null,349898843,5.609794,7.575254,0.739460,-0.904691
null,349898847,5.556405,7.718906,0.626823,-0.510072
null,349898848,5.444092,7.757214,0.675908,-0.418443
null,349898849,5.625957,7.843405,1.026144,-0.409280
null,349898851,5.827713,7.709330,1.038795,-0.409891
null,349898852,6.073515,7.460332,0.821081,-0.423940
null,349898856,6.060878,7.354988,0.815257,-0.350942
null,349898858,6.087543,7.479486,0.820586,-0.383929
null,349898860,6.108449,7.364564,0.711899,-0.512210
null,349898862,6.083497,7.297527,0.621039,-0.748310
null,349898865,6.162361,7.613562,0.740537,-0.923017
null,349898867,6.372895,8.169016,1.257674,-0.883006
null,349898869,6.414237,8.255207,1.524405,-1.207986
null,349898873,6.339853,7.996634,1.390800,-1.348790
null,349898878,6.157969,7.795521,1.177618,-1.521055
null,349898880,5.821706,7.910442,1.207607,-1.576032
null,349898887,5.826297,7.948750,1.224063,-1.485319
null,349898909,5.463860,7.805098,1.049350,-1.354899
null,349898910,5.572434,7.709330,0.907319,-1.363451
null,349898916,5.757509,7.910442,0.980956,-1.386053
null,349898925,5.556414,7.441179,0.962981,-1.534493
null,349898932,5.577559,7.393295,0.770028,-1.512197
null,349898934,5.382447,7.565677,0.775682,-1.449889
null,349898940,5.398508,7.996634,0.872620,-1.258382
null,349898944,5.488981,7.536947,0.884635,-1.043052
null,349898948,5.215809,7.316680,0.660316,-0.993267
null,349898960,5.127171,7.316680,0.578390,-0.855211
null,349898964,5.105525,7.594408,0.729492,-0.574824
null,349898972,5.249802,7.958326,0.855107,-0.422108
null,349898982,5.065443,8.015787,0.755233,-0.331394
null,349898984,5.180486,7.833828,0.639565,-0.182954
null,349898993,5.464154,6.837840,0.424366,0.002138
null,349898999,4.849809,7.259220,0.216719,0.063530
null,349899020,5.409980,7.508216,0.228652,0.077274
null,349899021,5.519008,7.058106,0.776840,0.077885
null,349899022,5.677722,6.952762,1.235903,0.080634
null,349899029,5.499464,7.192182,1.594794,0.348499
null,349899033,4.517330,5.937620,2.086537,0.258701
null,349899041,4.571518,8.044518,2.822766,0.384845
null,349899048,4.321528,8.226477,1.863846,0.456316
null,349899052,3.880309,7.594408,1.168224,0.315512
null,349899056,4.546039,7.192182,1.200683,1.102001
null,349899065,4.238210,6.732495,1.375896,1.328326
null,349899066,4.002109,6.426037,1.950313,1.521665
null,349899067,3.300554,6.062119,2.658676,1.926974
null,349899068,3.128393,5.391742,3.383429,2.457816
null,349899069,3.544466,4.395754,4.247161,3.811494
null,349899070,4.403842,2.624045,3.812850,5.750380
null,349899116,5.231234,2.691083,4.034148,6.557944
null,349899117,7.346759,4.912902,4.569200,6.710966
null,349899122,9.786995,6.493075,4.435840,6.184094
null,349899128,11.333251,6.033388,2.954451,5.697845
null,349899129,11.794746,5.248090,1.902913,5.333159
null,349899130,12.485997,6.042965,2.221713,4.602259
null,349899131,12.958680,7.364564,2.778156,3.472158
null,349899136,15.586858,6.512228,2.673477,2.391843
null,349899136,16.459824,0.469264,1.950993,1.150565
null,349899138,14.102401,1.302446,2.336198,0.371406
null,349899138,13.285265,3.246537,2.023585,-0.151800
null,349899144,9.778666,4.510676,2.412738,0.382096
null,349899144,6.359605,6.895301,1.675156,0.622166
null,349899152,4.678836,9.193734,0.057434,0.820392
null,349899152,4.904391,9.548077,1.760022,0.789543
null,349899153,7.536016,7.469909,3.001494,0.894001
null,349899156,7.322325,4.730943,3.437389,1.174388
null,349899157,6.475579,2.863465,3.056425,1.201267
null,349899163,6.969508,3.792415,3.154542,1.042136
null,349899164,6.959657,4.654328,3.505205,0.785267
null,349899165,7.188738,4.328717,3.569683,0.543059
null,349899166,7.250206,1.771709,2.780552,0.233351
null,349899168,7.090233,-0.469264,2.601704,0.057421
null,349899170,7.084773,-0.574608,3.115777,0.155771
null,349899171,9.321598,0.354342,3.529899,0.613614
null,349899173,13.174156,-2.547431,2.994922,0.673479
null,349899207,11.683803,-5.401319,1.121612,0.510378
null,349899221,10.741404,-1.934515,0.285909,0.232129
null,349899222,10.462170,0.909797,1.070728,0.448070
null,349899223,11.657055,0.785298,0.898549,0.534202
null,349899224,12.769594,-1.714248,0.360724,0.412029
null,349899251,11.946267,-1.953669,0.395684,-0.112094
null,349899258,10.521489,-0.325611,1.090261,-0.386983
null,349899269,10.941379,-0.814029,1.618815,-0.587041
null,349899271,8.238197,2.212242,3.122207,-0.994489
null,349899274,7.637808,0.574608,0.867756,-0.296270
null,349899277,8.393272,0.057461,0.360519,1.158506
null,349899289,8.616923,-0.335188,0.471305,1.524720
null,349899303,9.265901,-0.162806,0.612674,0.732122
null,349899307,9.175051,0.536301,0.421263,0.506407
null,349899310,9.208412,0.287304,0.302685,0.658207
null,349899312,9.184537,0.316035,0.346283,0.819781
null,349899313,9.051091,0.526724,0.329267,1.040914
null,349899321,8.680306,0.430956,0.396033,1.317025
null,349899324,8.014391,0.229843,0.429399,1.600162
null,349899325,7.339440,-0.162806,0.200098,2.071444
null,349899335,6.847383,-0.804452,0.049752,2.572659
null,349899341,6.599969,-0.871489,0.330918,2.544254
null,349899344,4.734082,0.679953,0.638366,3.375947
null,349899346,3.317075,1.915361,1.504097,4.008803
null,349899351,5.501624,1.359907,2.909288,2.425441
null,349899359,7.851405,-1.618480,2.231060,2.110234
null,349899365,10.798053,1.551443,2.786086,0.439212
null,349899369,12.547886,0.718261,3.156615,-1.002430
null,349899372,15.495576,1.675941,2.372704,-1.758070
null,349899375,18.526178,-0.316035,2.562529,2.090992
null,349899376,14.760329,1.158794,0.074217,1.180497
null,349899378,11.355076,2.576161,1.084440,0.001833
null,349899422,10.695458,1.015141,0.348194,0.086743
null,349899423,9.834630,-0.248997,0.450132,0.072693
null,349899423,9.350127,0.900220,0.237401,0.027794
null,349899423,9.398791,1.312023,0.248970,0.076969
null,349899429,9.358701,1.944092,0.910119,0.036957
null,349899430,9.460732,1.541866,1.489041,0.007025
null,349899431,9.708356,0.229843,1.246344,-0.005498
null,349899435,9.319103,-0.258574,0.338208,-0.032987
null,349899436,9.728499,0.584185,0.142162,-0.010079
null,349899440,9.824576,0.737414,0.111858,-0.050396
null,349899441,9.373775,0.852336,0.163629,-0.042455
null,349899446,9.204781,0.794875,0.457181,-0.040623
null,349899453,9.257617,0.421380,0.101356,0.049175
null,349899458,9.476767,0.565032,2.279734,0.022297
null,349899461,9.130117,1.120486,0.053618,-0.066890
null,349899463,9.222112,1.417367,0.535510,0.015272
null,349899465,9.620078,0.909797,0.153074,0.017410
null,349899481,9.661517,0.928950,0.355590,-0.012828
null,349899485,9.796863,1.101333,0.587217,-0.009774
null,349899489,9.959925,1.130063,0.772456,0.049175
null,349899493,9.672746,1.187524,0.751570,0.065973
null,349899497,8.630324,0.383072,0.461612,0.083383
null,349899499,9.259232,0.009577,0.346612,0.151495
null,349899505,9.518682,-0.134075,0.437036,0.150578
null,349899512,9.727104,-0.038307,0.327858,0.151189
null,349899513,9.703654,0.047884,0.244041,0.095600
null,349899514,9.998429,0.651223,0.210743,0.028100
null,349899522,9.907756,0.344765,0.176231,-0.018021
null,349899523,9.830475,0.287304,0.089680,-0.035736
null,349899527,9.526613,0.593762,0.057973,-0.033598
null,349899532,9.383247,0.785298,0.030058,-0.024740
null,349899542,9.238715,0.804452,0.020993,0.008247
null,349899546,9.175705,0.785298,0.035956,0.060476
null,349899552,9.250010,0.737414,0.068993,0.103542
null,349899556,9.318041,0.785298,0.043714,0.122478
null,349899558,9.350583,0.986411,0.041674,0.125838
null,349899560,9.469603,1.110910,0.048629,0.124006
null,349899564,9.583862,1.206678,0.053910,0.106901
null,349899569,9.777052,1.273715,0.112822,0.085216
null,349899573,9.946795,1.168370,0.176577,0.013134
null,349899577,10.038659,0.919373,0.205722,-0.063225
null,349899600,9.888576,0.507571,0.264907,-0.135918
null,349899601,9.458395,0.201113,0.317507,-0.142026
null,349899601,9.086487,0.105345,0.370928,-0.090103
null,349899602,8.992749,0.248997,0.388386,-0.030543
null,349899602,9.094175,0.363919,0.364954,0.038179
null,349899612,4.760251,10.237606,7.734597,0.043371
null,349899616,6.150674,-6.215348,5.473823,-0.007636
null,349899620,14.411106,-1.944092,2.987615,-0.621250
null,349899627,10.709804,-1.982399,1.096888,-0.417221
null,349899634,9.009704,0.402226,0.980839,-0.197004
null,349899644,9.235638,0.727837,1.128964,-0.035125
null,349899648,9.379807,0.488417,1.005002,0.129198
null,349899657,9.300519,-1.944092,0.264127,0.194255
null,349899661,9.257483,-2.269703,0.654925,0.230602
null,349899665,9.541883,-1.063026,0.940812,0.237932
null,349899675,9.853064,-1.149217,0.962059,0.196699
null,349899679,9.802165,-1.197101,0.956887,0.030238
null,349899684,9.606230,-1.561020,0.829953,-0.105374
null,349899688,9.439590,-1.742979,0.755969,-0.194255
null,349899702,9.224349,-1.465251,0.923097,-0.232434
null,349899720,9.318254,-1.359907,1.157671,-0.286190
null,349899723,10.115302,-2.231396,1.283864,-0.427911
null,349899727,10.530730,-2.786851,1.244041,-0.523512
null,349899730,9.804317,-3.093309,1.229508,-0.627359
null,349899733,8.828809,-3.763685,0.672376,-0.583376
null,349899749,7.983829,-3.600879,0.276596,-0.307265
null,349899785,7.512106,-3.514688,0.334831,-0.060170
null,349899785,7.640449,-3.026271,0.553406,0.135612
null,349899786,8.024153,-2.470816,0.591254,0.202196
null,349899786,8.297848,-2.652776,0.767981,0.243735
null,349899787,8.750204,-2.997540,0.943681,0.295659
null,349899787,9.426853,-3.045424,0.975239,0.266032
null,349899787,9.255303,-1.877054,0.389977,0.295353
null,349899793,7.768969,-0.220267,0.573601,0.257480
null,349899814,6.032096,2.652776,0.340194,0.386372
null,349899818,6.796787,2.126051,0.721797,0.420275
null,349899822,10.870891,-0.201113,0.986065,0.115759
null,349899825,11.263115,-3.179500,1.773487,-0.020769
null,349899826,10.254542,-4.979939,1.469114,0.091935
null,349899828,10.441135,-4.558560,1.052148,0.173180
null,349899841,10.952890,-3.265691,0.909293,0.189979
null,349899846,10.707144,-1.953669,0.729283,0.189368
null,349899851,9.869804,-1.388637,0.363838,0.120035
null,349899859,7.977572,-0.919373,0.806833,0.237321
null,349899864,7.662194,0.028730,0.924416,0.209832
null,349899879,8.597828,0.890643,0.512010,0.262977
null,349899888,9.404883,-0.727837,0.700335,0.222660
null,349899892,9.843173,-1.005565,0.596034,0.051924
null,349899898,10.083609,0.191536,0.634944,-0.028711
null,349899903,9.576506,0.421380,0.660700,-0.035736
null,349899908,9.436358,0.383072,0.652109,0.003971
null,349899917,9.197769,0.086191,0.549245,0.026878
null,349899928,9.492219,-0.047884,0.436407,0.043677
null,349899942,9.871031,0.191536,0.361742,0.065668
null,349899946,10.118679,0.392649,0.305315,0.080329
null,349899950,10.232207,0.239420,0.209221,0.036041
null,349899955,10.219238,-0.047884,0.088183,-0.004581
null,349899957,9.957692,-0.086191,0.231754,-0.034208
null,349899959,9.577617,0.210690,0.379985,-0.047647
null,349899964,9.366513,0.517148,0.314292,-0.056810
null,349899972,9.322188,0.641646,0.147615,-0.048564
null,349899973,9.223266,0.545878,0.032376,-0.034514
null,349899984,9.230199,0.545878,0.034481,-0.021991
null,349899985,9.306059,0.478840,0.056288,-0.011912
null,349899986,9.408928,0.392649,0.081862,-0.002749
null,349899992,9.452312,0.201113,0.102769,0.000611
null,349900004,9.516571,0.287304,0.083882,-0.001222
null,349900027,9.602558,0.316035,0.062812,-0.013744
null,349900028,9.626040,0.268151,0.029018,-0.017715
null,349900029,9.644943,0.105345,0.017982,-0.015577
null,349900030,9.493979,0.201113,0.026937,-0.013439
null,349900031,9.486034,0.287304,0.026349,-0.007330
null,349900048,9.397009,0.440533,0.056412,0.001833
null,349900061,9.375972,0.507571,0.062431,-0.009774
null,349900061,9.370938,0.517148,0.083689,-0.008247
null,349900075,9.472876,0.344765,0.075769,-0.001527
null,349900077,9.514865,0.316035,0.050663,-0.003054
null,349900084,9.447237,0.373495,0.016371,-0.002749
null,349900085,9.462205,0.459687,0.017857,-0.003360
null,349900086,9.482997,0.430956,0.017883,-0.001833
null,349900091,9.416358,0.478840,0.026822,0.000305
null,349900096,9.425776,0.545878,0.030046,-0.001222
null,349900097,9.376314,0.497994,0.016437,0.001222
null,349900104,9.393363,0.440533,0.008858,-0.000916
null,349900111,9.423368,0.383072,0.011404,0.002138
null,349900116,9.361602,0.411803,0.037038,0.003054
null,349900121,9.384645,0.402226,0.028789,0.001833
null,349900130,9.422940,0.450110,0.015124,-0.002443
null,349900138,9.430529,0.383072,0.012526,-0.008247
null,349900149,9.430529,0.440533,0.023873,-0.000916
null,349900153,9.396916,0.383072,0.039235,0.004276
null,349900157,9.430047,0.344765,0.012832,0.002443
null,349900160,9.418365,0.354342,0.020170,0.000916
null,349900168,9.427800,0.411803,0.024475,0.000305
null,349900173,9.424551,0.363919,0.007709,-0.000305
null,349900178,9.443843,0.383072,0.022703,-0.002138
null,349900190,9.453273,0.373495,0.011881,0.002138
null,349900198,9.405209,0.411803,0.011623,0.003054
null,349900202,9.427513,0.430956,0.005532,-0.005803
null,349900209,9.432746,0.459687,0.015484,0.000916
null,349900213,9.412910,0.459687,0.020805,0.004581
null,349900217,9.412910,0.459687,0.011671,0.001833
null,349900225,9.436931,0.450110,0.007709,0.001222
null,349900233,9.430047,0.402226,0.013484,0.000916
null,349900246,9.480579,0.325611,0.009473,0.004887
null,349900249,9.506335,0.335188,0.011231,0.007330
null,349900250,9.420623,0.363919,0.012278,0.004887
null,349900262,9.431754,0.344765,0.005739,0.003971
null,349900263,9.441177,0.344765,0.009513,0.006720
null,349900263,9.469448,0.335188,0.011350,-0.001527
null,349900319,9.395789,0.450110,0.017420,-0.002443
null,349900330,9.354663,0.430956,0.008133,0.004581
null,349900331,9.418924,0.440533,0.012278,0.006109
null,349900331,9.444615,0.430956,0.013775,0.002443
null,349900332,9.474604,0.411803,0.006706,-0.002749
null,349900332,9.509384,0.392649,0.011802,0.007025
null,349900338,9.419318,0.430956,0.007457,0.007025
null,349900340,9.396916,0.450110,0.007260,0.012523
null,349900350,9.425144,0.402226,0.011928,0.002443
null,349900352,9.481174,0.488417,0.006297,-0.001222
null,349900356,9.421601,0.421380,0.007587,0.004276
null,349900358,9.402776,0.344765,0.020673,0.007636
null,349900362,9.401015,0.392649,0.020098,0.008247
null,349900365,9.438131,0.392649,0.016014,-0.000916
null,349900368,9.405209,0.469264,0.009289,0.003054
null,349900371,9.359853,0.363919,0.016034,0.001222
null,349900376,9.372773,0.421380,0.020473,-0.000305
null,349900380,9.372773,0.421380,0.003575,0.000916
null,349900386,9.372773,0.421380,0.006494,0.005192
null,349900387,9.452968,0.392649,0.000432,-0.001527
null,349900389,9.452968,0.392649,0.000432,-0.001527
null,349900399,9.452968,0.392649,0.007438,0.010079
null,349900400,9.441177,0.402226,0.003482,0.003971
null,349900401,9.448091,0.392649,0.004829,0.003665
null,349900404,9.473597,0.373495,0.013317,0.003665
null,349900405,9.522304,0.383072,0.032937,-0.001527
null,349900412,9.509171,0.325611,0.039698,-0.003360
null,349900415,9.420900,0.344765,0.062030,-0.003360
null,349900416,9.334494,0.373495,0.070902,-0.004581
null,349900417,9.358912,0.421380,0.063767,-0.002443
null,349900426,9.366533,0.450110,0.055902,-0.003054
null,349900427,9.428443,0.459687,0.033648,-0.003054
null,349900428,9.407803,0.354342,0.045226,-0.006414
null,349900429,9.417521,0.325611,0.055590,-0.008247
null,349900433,9.386370,0.335188,0.054123,0.007941
null,349900434,9.456630,0.411803,0.048511,0.001833
null,349900436,9.456630,0.411803,0.026977,0.004581
null,349900438,9.492664,0.392649,0.014664,-0.002443
null,349900439,9.432382,0.373495,0.012534,-0.000916
null,349900448,9.399493,0.383072,0.009183,-0.007330
null,349900451,9.423315,0.411803,0.017966,-0.006414
null,349900456,9.395789,0.402226,0.012843,-0.006414
null,349900463,9.421601,0.469264,0.010098,-0.000916
null,349900465,9.466352,0.478840,0.026906,0.004276
null,349900465,9.460339,0.430956,0.023104,-0.001222
null,349900476,9.421124,0.421380,0.005875,-0.004581
null,349900477,9.406325,0.450110,0.001557,0.003665
null,349900480,9.445746,0.411803,0.013494,-0.000611
null,349900491,9.443965,0.450110,0.019233,0.000305
null,349900492,9.385334,0.497994,0.010005,0.001833
null,349900500,9.389300,0.507571,0.003575,0.003360
null,349900501,9.368691,0.450110,0.013306,-0.000611
null,349900519,9.368691,0.450110,0.029957,-0.002749
null,349900520,9.346963,0.478840,0.028407,0.004581
null,349900525,9.454035,0.450110,0.036204,0.010079
null,349900526,9.473974,0.459687,0.045097,0.005498
null,349900527,9.472198,0.450110,0.046221,0.002443
null,349900530,9.431015,0.411803,0.033298,0.003360
null,349900531,9.419318,0.392649,0.041042,-0.001222
null,349900541,9.417521,0.373495,0.032047,0.007636
null,349900543,9.428724,0.430956,0.037300,0.009468
null,349900556,9.436337,0.450110,0.044363,0.003971
null,349900566,9.467878,0.459687,0.038697,-0.007636
