TYPE_RECORD,199087989,4,3,3,0.47433686,3.12763,-1.2144
TYPE_RECORD,199087989,9,3,3,0.821403,2.9500122,9.316283
TYPE_RECORD,199087989,10,3,3,-0.57240605,-0.3259671,0.6244424
TYPE_RECORD,199087990,11,16,3,0.062201153,0.14432827,0.9759671
TYPE_RECORD,199087990,9,3,3,0.76332206,2.9468882,9.32221
TYPE_RECORD,199087990,9,3,3,0.83306044,2.9577398,9.312798
TYPE_RECORD,199087990,10,3,3,-0.5143251,-0.32284313,0.6185154
TYPE_RECORD,199087990,11,91,3,0.05299923,0.14750895,0.97682106
TYPE_RECORD,199087990,4,3,3,-0.7147123,0.04886922,0.26419923
TYPE_RECORD,199087990,4,3,3,-0.46944994,-0.0015271631,0.049785517
TYPE_RECORD,199087990,9,3,3,0.5717943,2.9780316,9.326026
TYPE_RECORD,199087990,10,3,3,-0.3227973,-0.35398647,0.6146996
TYPE_RECORD,199087990,10,3,3,-0.5840635,-0.3336948,0.6279279
TYPE_RECORD,199087990,9,3,3,0.6163501,3.0139475,9.311638
TYPE_RECORD,199087990,11,81,3,0.05185949,0.14770101,0.97687876
TYPE_RECORD,199087990,4,3,3,-0.7110472,0.016798794,0.06383542
TYPE_RECORD,199087990,10,3,3,-0.36735317,-0.3899024,0.6290876
TYPE_RECORD,199087990,9,3,3,0.5472987,2.9705298,9.329888
TYPE_RECORD,199087990,10,3,3,-0.29830176,-0.34648472,0.6108371
TYPE_RECORD,199087990,4,3,3,0.47433686,3.2033772,1.956296
TYPE_RECORD,199087990,11,-75,3,0.064725496,0.14487979,0.9768819
TYPE_RECORD,199087990,11,-114,3,0.054485146,0.14923109,0.9764558
TYPE_RECORD,199087990,4,3,3,-0.6930266,0.0106901415,0.052534413
TYPE_RECORD,199087990,4,3,3,-1.056186,0.040317107,0.30024028
TYPE_RECORD,199087990,9,3,3,0.59362286,2.9776182,9.324796
TYPE_RECORD,199087990,10,3,3,-0.3446259,-0.3535732,0.6159294
TYPE_RECORD,199087991,11,-25,3,0.04734893,0.14651895,0.97712857
TYPE_RECORD,199087991,9,3,3,0.46730343,2.9357271,9.345241
TYPE_RECORD,199087991,10,3,3,-0.25678015,-0.32818508,0.60268945
TYPE_RECORD,199087991,4,3,3,-0.6979135,-0.008857546,0.099265605
TYPE_RECORD,199087991,1,3,3,-1.7142484,2.6431987,9.097966
TYPE_RECORD,199087991,4,3,3,-0.70096785,-0.018325957,0.112704635
TYPE_RECORD,199087991,2,3,3,7.02,-30.72,-25.8
TYPE_RECORD,199087991,10,3,3,-0.23696259,-0.32015052,0.5991005
TYPE_RECORD,199087991,9,3,3,0.48595956,2.9441955,9.341625
TYPE_RECORD,199087991,9,3,3,0.5057771,2.9522302,9.338036
TYPE_RECORD,199087991,11,92,3,0.048398815,0.14679998,0.97706443
TYPE_RECORD,199087991,11,-10,3,0.050672013,0.14744648,0.9768532
TYPE_RECORD,199087991,4,3,3,-0.7076874,0.0021380284,0.076052725
TYPE_RECORD,199087991,9,3,3,0.52717674,2.9610019,9.334075
TYPE_RECORD,199087991,10,3,3,-0.2781798,-0.3369567,0.6066502
TYPE_RECORD,199087991,11,-90,3,0.04952946,0.1471105,0.9769969
TYPE_RECORD,199087991,6,0,3,1017.3898,-34.40884,24.085415
TYPE_RECORD,199087991,4,3,3,-0.70738196,-0.0021380284,0.0888809
TYPE_RECORD,199087994,11,-73,3,0.046346616,0.14620988,0.9772018
TYPE_RECORD,199087994,10,3,3,-2.1815517,-0.29252836,-0.24727438
TYPE_RECORD,199088000,9,3,3,0.4504016,2.927944,9.348511
TYPE_RECORD,199088000,11,-120,3,0.045427825,0.14592764,0.977278
TYPE_RECORD,199088000,10,3,3,-2.16465,-0.28474516,-0.25054422
TYPE_RECORD,199088000,4,3,3,-0.70096785,-0.038179077,0.14263703
TYPE_RECORD,199088001,11,68,3,0.043163154,0.14630073,0.9773439
TYPE_RECORD,199088001,4,3,3,-0.6899723,-0.049480084,0.17684549
TYPE_RECORD,199088001,9,3,3,0.4063384,2.9286535,9.350307
TYPE_RECORD,199088001,10,3,3,-2.1205869,-0.28545478,-0.25234103
TYPE_RECORD,199088001,4,3,3,-0.68325275,-0.070249505,0.19639318
TYPE_RECORD,199088001,9,3,3,0.36519873,2.9288647,9.35194
TYPE_RECORD,199088001,10,3,3,-2.0794473,-0.28566608,-0.2539736
TYPE_RECORD,199088001,4,3,3,-0.6747007,-0.09468412,0.26083946
TYPE_RECORD,199088001,9,3,3,0.327152,2.9292827,9.353218
